DATE;MAC;RSSI;VENDOR;CATEGORIE
9.2.2018 9:22;14:A5:1A:40:2C:38;-80;Unknown;Smartphone
9.2.2018 9:29;00:1D:3B:82:2D:2D;-81;Nokia Danmark A/S;Smartphone
9.2.2018 9:29;28:A1:83:F1:B2:40;-89;Unknown;Handsfree
9.2.2018 9:42;00:21:3E:AF:A6:8D;-88;TomTom;Handsfree
9.2.2018 9:45;00:0E:9F:A9:7A:43;-89;TEMIC SDS GmbH;Handsfree
9.2.2018 10:05;18:D2:76:15:14:5F;-90;Unknown;Smartphone
9.2.2018 10:15;00:1E:AE:48:60:21;-88;Continental Automotive Systems;Handsfree
9.2.2018 10:36;18:D2:76:15:14:5F;-81;Unknown;Smartphone
9.2.2018 11:02;2C:AE:2B:D4:3A:D4;-90;Unknown;Smartphone
9.2.2018 11:16;AC:7A:4D:CA:FA:CE;-84;ALPS ELECTRIC CO.,LTD.;Handsfree
9.2.2018 11:56;78:02:F8:19:15:EB;-62;Unknown;Smartphone
9.2.2018 12:40;1B:88:88:FB:62:60;-89;Unknown;Smartphone
9.2.2018 13:40;18:D2:76:15:14:5F;-89;Unknown;Smartphone
9.2.2018 13:47;18:D2:76:15:14:5F;-91;Unknown;Smartphone
9.2.2018 21:11;70:8D:09:14:72:E8;-84;Nokia Corporation;Smartphone
9.2.2018 22:08;90:03:B7:D5:B6:1E;-84;PARROT;Handsfree
9.2.2018 22:08;94:B2:CC:05:C3:38;-89;Unknown;Handsfree
9.2.2018 22:21;54:B1:21:D0:DA:56;-86;Unknown;Smartphone
9.2.2018 22:24;54:B1:21:D0:DA:56;-80;Unknown;Smartphone
9.2.2018 22:28;54:B1:21:D0:DA:56;-87;Unknown;Smartphone
9.2.2018 22:31;50:F5:20:FC:87:24;-74;Samsung Electronics Co.,Ltd;Smartphone
9.2.2018 23:16;44:F4:59:D7:FE:8D;-83;Samsung Electronics;Smartphone
9.2.2018 23:16;B4:EF:FA:2B:71:28;-89;Unknown;Smartphone
9.2.2018 23:26;00:16:73:18:36:2A;-88;Bury GmbH & Co. KG;Handsfree
9.2.2018 23:26;10:92:66:3C:9A:39;-86;Samsung Electronics Co.,Ltd;Smartphone
9.2.2018 23:33;BC:30:7E:81:6A:0E;-89;PRIVATE;Handsfree
9.2.2018 23:36;00:21:3E:81:EA:B7;-84;TomTom;Handsfree
9.2.2018 23:36;BC:30:7E:81:6A:0E;-84;PRIVATE;Handsfree
9.2.2018 23:39;BC:30:7E:81:6A:0E;-88;PRIVATE;Handsfree
9.2.2018 23:43;00:0E:9F:E8:9D:28;-86;TEMIC SDS GmbH;Handsfree
9.2.2018 23:43;00:12:1C:E1:EF:FF;-91;PARROT S.A.;Handsfree
9.2.2018 23:43;BC:30:7E:81:6A:0E;-84;PRIVATE;Handsfree
9.2.2018 23:53;48:A9:D2:C1:82:AB;-73;Wistron Neweb Corp.;Handsfree
10.2.2018 0:07;E0:75:0A:EC:7A:24;-87;ALPS ERECTORIC CO.,LTD.;Handsfree
10.2.2018 0:20;38:C0:96:3B:E3:1A;-74;ALPS ELECTRIC CO.,LTD.;Handsfree
10.2.2018 0:30;00:1E:A4:FB:CC:74;-80;Nokia Danmark A/S;Handsfree
10.2.2018 0:33;8C:EB:C6:C9:BF:F5;-84;Unknown;Smartphone
10.2.2018 0:36;00:26:7E:93:AD:25;-84;Parrot SA;Handsfree
10.2.2018 0:40;20:6E:9C:1C:B9:E7;-87;Samsung Electronics Co.,Ltd;Smartphone
10.2.2018 0:40;8C:EB:C6:C9:BF:F5;-88;Unknown;Smartphone
10.2.2018 0:43;20:6E:9C:1C:B9:E7;-87;Samsung Electronics Co.,Ltd;Smartphone
10.2.2018 0:43;7C:11:CB:8D:02:4C;-90;Unknown;Smartphone
10.2.2018 0:43;8C:EB:C6:C9:BF:F5;-90;Unknown;Smartphone
10.2.2018 0:46;20:6E:9C:1C:B9:E7;-89;Samsung Electronics Co.,Ltd;Smartphone
10.2.2018 0:50;20:6E:9C:1C:B9:E7;-89;Samsung Electronics Co.,Ltd;Smartphone
10.2.2018 0:50;50:04:B8:76:E8:72;-87;Unknown;Smartphone
10.2.2018 0:50;BC:54:51:0D:CB:73;-86;Unknown;Wereable
10.2.2018 1:10;18:F0:E4:02:66:8B;-84;Unknown;Smartphone
10.2.2018 1:17;18:F0:E4:02:66:8B;-84;Unknown;Smartphone
10.2.2018 1:27;FC:62:B9:F3:BE:C3;-84;ALPS ERECTRIC CO.,LTD;Handsfree
10.2.2018 1:40;20:6E:9C:1C:B9:E7;-87;Samsung Electronics Co.,Ltd;Smartphone
10.2.2018 1:40;9C:28:BF:6D:98:A6;-90;Continental Automotive Czech Republic s.r.o.;Handsfree
10.2.2018 1:40;FC:62:B9:F3:BE:C3;-86;ALPS ERECTRIC CO.,LTD;Handsfree
10.2.2018 1:40;20:6E:9C:1C:B9:E7;-89;Samsung Electronics Co.,Ltd;Smartphone
10.2.2018 1:40;FC:62:B9:F3:BE:C3;-84;ALPS ERECTRIC CO.,LTD;Handsfree
10.2.2018 1:47;20:6E:9C:1C:B9:E7;-90;Samsung Electronics Co.,Ltd;Smartphone
10.2.2018 1:47;74:5E:1C:A5:6A:7B;-84;PIONEER CORPORATION;Handsfree
10.2.2018 1:51;20:6E:9C:1C:B9:E7;-91;Samsung Electronics Co.,Ltd;Smartphone
10.2.2018 1:54;70:8D:09:14:72:E8;-68;Nokia Corporation;Smartphone
10.2.2018 1:58;FC:62:B9:F3:BE:C3;-82;ALPS ERECTRIC CO.,LTD;Handsfree
10.2.2018 2:21;10:C6:FC:2F:65:63;-89;Garmin International;Handsfree
10.2.2018 2:21;18:F0:E4:02:66:8B;-69;Unknown;Smartphone
10.2.2018 2:21;30:C3:D9:7C:B6:2D;-84;Unknown;Handsfree
10.2.2018 2:24;00:12:1C:E0:96:16;-77;PARROT S.A.;Handsfree
10.2.2018 2:24;18:F0:E4:02:66:8B;-75;Unknown;Smartphone
10.2.2018 2:24;A0:4E:04:40:93:C8;-85;Nokia Corporation;Smartphone
10.2.2018 2:28;A0:4E:04:40:93:C8;-86;Nokia Corporation;Smartphone
10.2.2018 2:31;A0:4E:04:40:93:C8;-88;Nokia Corporation;Smartphone
10.2.2018 2:34;10:C6:FC:2F:65:63;-84;Garmin International;Handsfree
10.2.2018 2:38;10:C6:FC:2F:65:63;-81;Garmin International;Handsfree
10.2.2018 2:41;10:C6:FC:2F:65:63;-80;Garmin International;Handsfree
10.2.2018 2:41;44:C3:46:3A:16:B5;-87;Unknown;Smartphone
10.2.2018 2:44;10:C6:FC:2F:65:63;-84;Garmin International;Handsfree
10.2.2018 2:48;10:C6:FC:2F:65:63;-82;Garmin International;Handsfree
10.2.2018 2:51;10:C6:FC:2F:65:63;-85;Garmin International;Handsfree
10.2.2018 2:55;10:C6:FC:2F:65:63;-81;Garmin International;Handsfree
10.2.2018 3:01;B0:E2:35:A9:91:AF;-83;Unknown;Smartphone
10.2.2018 3:25;A0:14:3D:83:B5:20;-82;PARROT SA;Handsfree
10.2.2018 3:35;B0:E2:35:0D:84:88;-89;Unknown;Smartphone
10.2.2018 3:52;8C:BE:BE:07:84:09;-88;Xiaomi Technology Co.,Ltd;Smartphone
10.2.2018 3:55;04:B1:67:06:D6:3C;-87;Unknown;Smartphone
10.2.2018 3:55;BC:54:51:0D:CB:73;-81;Unknown;Wereable
10.2.2018 3:58;F0:1C:13:83:F3:D4;-88;LG Electronics;Smartphone
10.2.2018 4:05;FC:62:B9:F4:58:4A;-86;ALPS ERECTRIC CO.,LTD;Handsfree
10.2.2018 4:08;A0:14:3D:83:B5:20;-81;PARROT SA;Handsfree
10.2.2018 4:15;A0:14:3D:6E:A2:40;-89;PARROT SA;Handsfree
10.2.2018 4:18;00:12:1C:4E:06:1A;-88;PARROT S.A.;Handsfree
10.2.2018 4:18;B4:EF:FA:2B:71:28;-87;Unknown;Smartphone
10.2.2018 4:28;2C:CC:15:18:F6:47;-86;Nokia Corporation;Smartphone
10.2.2018 4:32;79:B8:78:6B:62:61;-86;Unknown;Smartphone
10.2.2018 4:38;00:0E:9F:CD:FA:C3;-79;TEMIC SDS GmbH;Handsfree
10.2.2018 4:38;7C:11:CB:8D:34:AB;-86;Unknown;Smartphone
10.2.2018 4:45;00:1A:DB:AF:98:2E;-76;ARRIS Group, Inc.;Smartphone
10.2.2018 4:49;B0:55:08:3E:C2:8E;-85;Unknown;Smartphone
10.2.2018 4:52;FC:62:B9:F3:BE:C3;-90;ALPS ERECTRIC CO.,LTD;Handsfree
10.2.2018 4:58;90:03:B7:D5:B6:1E;-68;PARROT;Handsfree
10.2.2018 5:05;E0:75:0A:5C:3A:4A;-88;ALPS ERECTORIC CO.,LTD.;Handsfree
10.2.2018 5:12;0C:8F:FF:4B:EA:AF;-81;Unknown;Smartphone
10.2.2018 5:15;F4:CB:52:AE:E5:9C;-84;Unknown;Smartphone
10.2.2018 5:19;38:C0:96:3B:E3:1A;-72;ALPS ELECTRIC CO.,LTD.;Handsfree
10.2.2018 5:22;0C:8F:FF:4B:EA:AF;-88;Unknown;Smartphone
10.2.2018 5:25;B0:E2:35:0D:84:88;-87;Unknown;Smartphone
10.2.2018 5:32;0C:8F:FF:4B:EA:AF;-87;Unknown;Smartphone
10.2.2018 5:42;EC:D0:9F:4B:51:9C;-84;Unknown;Smartphone
10.2.2018 5:45;74:5E:1C:65:F8:84;-86;PIONEER CORPORATION;Handsfree
10.2.2018 5:49;00:12:1C:0D:75:B1;-81;PARROT S.A.;Handsfree
10.2.2018 5:49;EC:D0:9F:F2:89:CD;-83;Unknown;Smartphone
10.2.2018 6:02;78:9E:D0:40:FC:DB;-84;Samsung Electronics;Smartphone
10.2.2018 6:09;00:03:19:22:75:08;-86;Infineon AG;Handsfree
10.2.2018 6:09;C4:19:8C:71:7F:C1;-87;Unknown;Handsfree
10.2.2018 6:29;A0:14:3D:83:B5:20;-76;PARROT SA;Handsfree
10.2.2018 6:59;7C:F9:0E:EB:FA:40;-91;Samsung Electronics Co.,Ltd;Smartphone
10.2.2018 7:03;11:22:33:DD:EE:FF;-87;Unknown;Uncategorized
10.2.2018 7:06;11:22:33:DD:EE:FF;-89;Unknown;Uncategorized
10.2.2018 7:06;33:60:60:33:F3:60;-88;Unknown;Handsfree
10.2.2018 7:06;F4:F5:DB:F6:EE:90;-84;Unknown;Smartphone
10.2.2018 7:09;11:22:33:DD:EE:FF;-88;Unknown;Uncategorized
10.2.2018 7:16;00:12:1C:E1:EF:FF;-89;PARROT S.A.;Handsfree
10.2.2018 7:16;11:22:33:DD:EE:FF;-88;Unknown;Uncategorized
10.2.2018 7:16;60:FE:1E:8C:F6:ED;-91;China Palms Telecom.Ltd;Smartphone
10.2.2018 7:19;B0:89:00:8E:DF:E1;-87;Unknown;Smartphone
10.2.2018 7:22;11:22:33:DD:EE:FF;-89;Unknown;Uncategorized
10.2.2018 7:22;AC:C1:EE:4B:A9:C6;-82;Unknown;Smartphone
10.2.2018 7:22;F0:72:8C:98:97:C9;-90;Samsung Electronics Co.,Ltd;Smartphone
10.2.2018 7:26;11:22:33:DD:EE:FF;-84;Unknown;Uncategorized
10.2.2018 7:26;48:F0:7B:C4:53:14;-83;Unknown;Handsfree
10.2.2018 7:29;11:22:33:DD:EE:FF;-88;Unknown;Uncategorized
10.2.2018 7:32;11:22:33:DD:EE:FF;-85;Unknown;Uncategorized
10.2.2018 7:32;AC:7A:4D:30:FE:BE;-89;ALPS ELECTRIC CO.,LTD.;Handsfree
10.2.2018 7:36;9C:8D:7C:C3:1C:33;-89;Unknown;Handsfree
10.2.2018 8:03;00:1E:A4:9D:5E:7A;-81;Nokia Danmark A/S;Handsfree
10.2.2018 8:13;A0:14:3D:83:B5:20;-82;PARROT SA;Handsfree
10.2.2018 8:27;00:23:3D:23:A6:87;-87;Novero holding B.V.;Handsfree
10.2.2018 8:30;B0:E2:35:0D:84:88;-89;Unknown;Smartphone
10.2.2018 8:54;20:2D:07:C2:6E:0F;-84;Unknown;Smartphone
10.2.2018 8:57;30:C3:D9:B2:CB:40;-87;Unknown;Handsfree
10.2.2018 8:57;48:F0:7B:06:F0:B8;-72;Unknown;Handsfree
10.2.2018 9:04;F0:72:8C:98:97:C9;-87;Samsung Electronics Co.,Ltd;Smartphone
10.2.2018 9:07;A8:54:B2:DD:1E:F9;-87;Wistron Neweb Corp.;Handsfree
10.2.2018 9:27;30:FA:B7:80:1D:B7;-89;Tunai Creative;Handsfree
10.2.2018 12:08;C4:0B:CB:42:FB:C0;-82;Unknown;Smartphone
10.2.2018 13:13;00:23:3D:2D:ED:70;-84;Novero holding B.V.;Handsfree
10.2.2018 14:20;00:21:3E:AF:A6:8D;-84;TomTom;Handsfree
10.2.2018 21:50;70:8D:09:14:72:E8;-86;Nokia Corporation;Smartphone
10.2.2018 22:20;00:54:AF:6E:28:21;-89;Continental Automotive Systems Inc.;Handsfree
10.2.2018 23:14;00:12:1C:1E:8E:D2;-81;PARROT S.A.;Handsfree
10.2.2018 23:24;44:6E:E5:24:3A:E9;-87;Unknown;Smartphone
10.2.2018 23:31;E0:75:0A:EC:7A:24;-84;ALPS ERECTORIC CO.,LTD.;Handsfree
10.2.2018 23:35;38:A4:ED:86:70:35;-89;Unknown;Smartphone
10.2.2018 23:45;00:26:7E:CF:21:31;-84;Parrot SA;Handsfree
10.2.2018 23:51;90:03:B7:16:F8:27;-84;PARROT;Handsfree
10.2.2018 23:55;B4:EF:FA:2B:71:28;-84;Unknown;Smartphone
11.2.2018 0:02;48:F0:7B:1C:CD:C1;-85;Unknown;Handsfree
11.2.2018 0:05;7C:11:CB:8D:34:AB;-90;Unknown;Smartphone
11.2.2018 0:05;9C:28:BF:44:F8:2B;-84;Continental Automotive Czech Republic s.r.o.;Handsfree
11.2.2018 0:29;28:A1:83:F1:B2:40;-87;Unknown;Handsfree
11.2.2018 0:32;94:B2:CC:10:07:F0;-82;Unknown;Handsfree
11.2.2018 0:32;AC:C1:EE:90:FC:32;-80;Unknown;Smartphone
11.2.2018 0:42;00:12:1C:E1:EF:FF;-81;PARROT S.A.;Handsfree
11.2.2018 0:42;B0:E2:35:0D:84:88;-84;Unknown;Smartphone
11.2.2018 0:56;00:08:C6:44:38:DF;-83;Philips Consumer Communications;Handsfree
11.2.2018 0:56;EC:D0:9F:F2:89:CD;-86;Unknown;Smartphone
11.2.2018 1:16;00:1E:AE:5B:91:CF;-88;Continental Automotive Systems;Handsfree
11.2.2018 1:19;48:F0:7B:1C:CD:C1;-89;Unknown;Handsfree
11.2.2018 1:33;00:08:38:17:2E:8F;-72;Unknown;Handsfree
11.2.2018 1:40;94:51:03:11:DD:50;-77;Samsung Electronics;Smartphone
11.2.2018 1:47;30:21:C5:36:AA:4B;-84;Unknown;Handsfree
11.2.2018 1:47;E0:AA:96:E0:66:FF;-78;Unknown;Smartphone
11.2.2018 2:23;B0:E2:35:07:D0:70;-93;Unknown;Smartphone
11.2.2018 2:27;38:C0:96:3B:E3:1A;-78;ALPS ELECTRIC CO.,LTD.;Handsfree
11.2.2018 3:07;48:F0:7B:69:38:FC;-74;Unknown;Handsfree
11.2.2018 3:24;00:16:73:1D:1B:00;-86;Bury GmbH & Co. KG;Handsfree
11.2.2018 3:27;78:02:F8:77:DF:20;-83;Unknown;Smartphone
11.2.2018 3:54;FC:62:B9:97:06:A9;-89;ALPS ERECTRIC CO.,LTD;Handsfree
11.2.2018 4:04;A0:14:3D:5F:4E:A1;-87;PARROT SA;Handsfree
11.2.2018 4:08;00:0E:9F:73:50:D3;-86;TEMIC SDS GmbH;Handsfree
11.2.2018 4:11;74:23:44:46:F5:E1;-87;Unknown;Smartphone
11.2.2018 4:11;E0:75:0A:44:E9:A1;-88;ALPS ERECTORIC CO.,LTD.;Handsfree
11.2.2018 4:15;48:9D:24:2D:38:18;-87;Research In Motion;Smartphone
11.2.2018 4:25;B0:E2:35:0D:84:88;-85;Unknown;Smartphone
11.2.2018 4:32;A0:14:3D:40:09:C1;-89;PARROT SA;Handsfree
11.2.2018 4:35;00:05:4F:E4:B8:7E;-89;PRIVATE;Handsfree
11.2.2018 4:35;00:26:7E:C3:17:22;-82;Parrot SA;Handsfree
11.2.2018 4:52;A0:14:3D:83:B5:20;-86;PARROT SA;Handsfree
11.2.2018 4:55;EC:D0:9F:F2:89:CD;-86;Unknown;Smartphone
11.2.2018 4:58;EC:D0:9F:F2:89:CD;-81;Unknown;Smartphone
11.2.2018 5:06;A0:14:3D:83:B5:20;-79;PARROT SA;Handsfree
11.2.2018 5:09;18:F0:E4:31:50:9F;-79;Unknown;Smartphone
11.2.2018 5:16;A0:14:3D:83:B5:20;-83;PARROT SA;Handsfree
11.2.2018 5:19;B0:E2:35:0D:84:88;-89;Unknown;Smartphone
11.2.2018 5:19;DC:9F:A4:DB:03:EB;-70;Nokia Corporation;Smartphone
11.2.2018 5:29;28:A1:83:BB:E4:D3;-88;Unknown;Handsfree
11.2.2018 5:32;04:98:F3:F9:F9:DC;-89;ALPS Electric Co,. Ltd.;Handsfree
11.2.2018 5:46;98:84:E3:FE:B1:7E;-84;Unknown;Handsfree
11.2.2018 5:46;A0:14:3D:5F:4E:A1;-81;PARROT SA;Handsfree
11.2.2018 5:59;B0:E2:35:0D:84:88;-86;Unknown;Smartphone
11.2.2018 5:59;EC:D0:9F:F2:89:CD;-89;Unknown;Smartphone
11.2.2018 6:09;B0:E2:35:0D:84:88;-80;Unknown;Smartphone
11.2.2018 6:26;18:D2:76:15:14:5F;-91;Unknown;Smartphone
11.2.2018 6:30;DC:9F:A4:DB:03:EB;-88;Nokia Corporation;Smartphone
11.2.2018 6:40;44:6E:E5:24:3A:E9;-74;Unknown;Smartphone
11.2.2018 6:40;9C:8D:7C:9D:13:78;-84;Unknown;Handsfree
11.2.2018 6:50;9C:28:BF:6D:98:A6;-88;Continental Automotive Czech Republic s.r.o.;Handsfree
11.2.2018 6:53;18:D2:76:15:14:5F;-89;Unknown;Smartphone
11.2.2018 6:53;9C:28:BF:6D:98:A6;-79;Continental Automotive Czech Republic s.r.o.;Handsfree
11.2.2018 7:16;44:6E:E5:24:3A:E9;-73;Unknown;Smartphone
11.2.2018 7:20;E4:40:E2:A9:4A:76;-84;Samsung Electronics Co.,Ltd;Smartphone
11.2.2018 7:26;EC:D0:9F:F2:89:CD;-87;Unknown;Smartphone
11.2.2018 7:30;78:9E:D0:40:FC:DB;-84;Samsung Electronics;Smartphone
11.2.2018 8:10;28:A1:83:59:7F:F3;-89;Unknown;Handsfree
11.2.2018 8:17;10:C6:FC:1F:4A:03;-84;Garmin International;Handsfree
11.2.2018 8:17;28:A1:83:F1:B2:40;-89;Unknown;Handsfree
11.2.2018 8:17;74:5E:1C:AB:5E:EE;-90;PIONEER CORPORATION;Handsfree
11.2.2018 8:20;00:12:6F:27:A3:66;-86;Rayson Technology Co., Ltd.;Uncategorized
11.2.2018 8:47;00:03:19:1F:67:13;-86;Infineon AG;Handsfree
11.2.2018 9:24;00:1D:A5:68:98:8A;-91;WB Electronics;Uncategorized
11.2.2018 9:30;AC:7A:4D:33:96:F5;-88;ALPS ELECTRIC CO.,LTD.;Handsfree
11.2.2018 10:00;90:03:B7:16:F8:27;-86;PARROT;Handsfree
11.2.2018 10:37;74:5E:1C:71:2E:D1;-89;PIONEER CORPORATION;Handsfree
11.2.2018 11:48;00:1E:A4:FF:07:4B;-91;Nokia Danmark A/S;Handsfree
11.2.2018 12:48;28:A1:83:BB:E4:D3;-85;Unknown;Handsfree
11.2.2018 13:22;58:51:00:00:18:9D;-88;Unknown;Handsfree
11.2.2018 13:39;74:51:BA:E5:96:A1;-84;XIAOMI INC;Smartphone
11.2.2018 14:02;00:0E:9F:B6:1E:FE;-86;TEMIC SDS GmbH;Handsfree
11.2.2018 14:09;00:F8:1C:36:52:AA;-84;Huawei Technologies Co., Ltd;Smartphone
11.2.2018 14:12;00:F8:1C:36:52:AA;-89;Huawei Technologies Co., Ltd;Smartphone
12.2.2018 1:48;00:10:43:E8:A6:0F;-84;A2 CORPORATION;Handsfree
12.2.2018 3:45;00:1B:C1:06:53:E1;-85;HOLUX Technology, Inc.;Uncategorized
12.2.2018 4:08;EC:D0:9F:1D:61:59;-88;Unknown;Smartphone
12.2.2018 4:12;EC:D0:9F:1D:61:59;-84;Unknown;Smartphone
12.2.2018 4:52;00:21:3E:99:4B:4F;-90;TomTom;Handsfree
12.2.2018 5:26;00:12:1C:D7:28:56;-89;PARROT S.A.;Handsfree
12.2.2018 5:29;78:02:F8:B3:0B:32;-79;Unknown;Smartphone
12.2.2018 5:39;00:1B:C1:06:53:E1;-87;HOLUX Technology, Inc.;Uncategorized
12.2.2018 6:07;D4:CB:AF:6F:99:BD;-89;Nokia Corporation;Smartphone
12.2.2018 7:07;B4:74:43:CB:A3:86;-82;Unknown;Smartphone
12.2.2018 7:13;70:E2:01:70:81:23;-81;Unknown;Smartphone
12.2.2018 7:37;7C:B9:60:21:07:59;-87;Unknown;Smartphone
12.2.2018 8:28;F0:5A:09:E6:B3:4A;-87;Samsung Electronics Co.,Ltd;Smartphone
12.2.2018 8:58;7C:B9:60:21:07:59;-86;Unknown;Smartphone
12.2.2018 10:12;F0:5A:09:E6:B3:4A;-70;Samsung Electronics Co.,Ltd;Smartphone
12.2.2018 12:00;18:F0:E4:DC:AC:04;-79;Unknown;Smartphone
13.2.2018 5:42;30:76:6F:15:0E:26;-83;LG Electronics;Smartphone
13.2.2018 8:19;00:08:C6:34:31:B6;-84;Philips Consumer Communications;Handsfree
13.2.2018 8:26;00:23:3D:23:A6:87;-79;Novero holding B.V.;Handsfree
13.2.2018 9:16;00:26:7E:4F:0C:CB;-88;Parrot SA;Handsfree
13.2.2018 9:27;00:0E:9F:A9:7A:43;-86;TEMIC SDS GmbH;Handsfree
13.2.2018 10:44;B4:E1:C4:F4:75:61;-81;Unknown;Smartphone
13.2.2018 11:01;74:23:44:2E:AF:75;-80;Unknown;Smartphone
13.2.2018 11:48;00:26:7E:B7:39:46;-88;Parrot SA;Handsfree
14.2.2018 0:02;00:54:AF:6E:28:21;-89;Continental Automotive Systems Inc.;Handsfree
14.2.2018 0:25;60:A1:0A:8E:A7:61;-87;Samsung Electronics Co.,Ltd;Smartphone
14.2.2018 0:28;60:A1:0A:8E:A7:61;-85;Samsung Electronics Co.,Ltd;Smartphone
14.2.2018 0:45;B4:EF:FA:2B:71:28;-89;Unknown;Smartphone
14.2.2018 1:02;00:1E:A4:FE:E2:1D;-86;Nokia Danmark A/S;Handsfree
14.2.2018 1:12;50:F5:20:FC:87:24;-84;Samsung Electronics Co.,Ltd;Smartphone
14.2.2018 1:36;E0:75:0A:EB:23:66;-83;ALPS ERECTORIC CO.,LTD.;Handsfree
14.2.2018 1:39;48:F0:7B:C2:94:A3;-89;Unknown;Handsfree
14.2.2018 1:42;90:03:B7:16:F8:27;-81;PARROT;Handsfree
14.2.2018 1:46;00:03:19:22:75:08;-86;Infineon AG;Handsfree
14.2.2018 1:49;00:21:3E:81:EA:B7;-87;TomTom;Handsfree
14.2.2018 2:09;A0:8D:16:DE:33:FD;-84;Unknown;Smartphone
14.2.2018 2:12;00:12:1C:E1:EF:FF;-86;PARROT S.A.;Handsfree
14.2.2018 2:12;EC:D0:9F:F2:89:CD;-89;Unknown;Smartphone
14.2.2018 2:23;48:3C:0C:1D:08:F7;-88;Unknown;Smartphone
14.2.2018 2:26;48:3C:0C:1D:08:F7;-88;Unknown;Smartphone
14.2.2018 2:33;00:5A:13:34:B1:48;-81;Unknown;Smartphone
14.2.2018 2:53;00:1E:A4:FF:07:4B;-81;Nokia Danmark A/S;Handsfree
14.2.2018 2:56;00:1E:A4:FB:CC:74;-88;Nokia Danmark A/S;Handsfree
14.2.2018 3:00;00:0E:9F:15:3F:96;-89;TEMIC SDS GmbH;Handsfree
14.2.2018 3:03;00:0E:9F:15:3F:96;-88;TEMIC SDS GmbH;Handsfree
14.2.2018 3:06;00:0E:9F:15:3F:96;-87;TEMIC SDS GmbH;Handsfree
14.2.2018 3:16;48:9D:24:00:46:B5;-90;Research In Motion;Smartphone
14.2.2018 3:26;00:0E:9F:D4:20:C8;-88;TEMIC SDS GmbH;Handsfree
14.2.2018 3:26;00:12:1C:E1:EF:FF;-84;PARROT S.A.;Handsfree
14.2.2018 3:26;38:A4:ED:79:F2:98;-70;Unknown;Smartphone
14.2.2018 3:33;10:C6:FC:17:43:61;-87;Garmin International;Handsfree
14.2.2018 3:36;38:A4:ED:79:F2:98;-74;Unknown;Smartphone
14.2.2018 4:03;48:9D:24:2D:38:18;-84;Research In Motion;Smartphone
14.2.2018 4:07;48:9D:24:2D:38:18;-80;Research In Motion;Smartphone
14.2.2018 4:23;48:9D:24:00:46:B5;-85;Research In Motion;Smartphone
14.2.2018 4:37;94:51:03:11:DD:50;-86;Samsung Electronics;Smartphone
14.2.2018 4:51;46:2B:C7:16:78:66;-88;Unknown;Handsfree
14.2.2018 4:54;7C:11:CB:43:C0:2B;-88;Unknown;Smartphone
14.2.2018 5:11;00:23:3D:35:C1:CE;-79;Novero holding B.V.;Handsfree
14.2.2018 5:21;00:26:7E:B6:6D:16;-74;Parrot SA;Handsfree
14.2.2018 5:21;60:A1:0A:8E:A7:61;-66;Samsung Electronics Co.,Ltd;Smartphone
14.2.2018 5:28;94:51:03:11:DD:50;-66;Samsung Electronics;Smartphone
14.2.2018 5:41;90:03:B7:D5:B6:1E;-83;PARROT;Handsfree
14.2.2018 5:45;AC:C1:EE:4B:A9:C6;-86;Unknown;Smartphone
14.2.2018 5:52;AC:7A:4D:30:FE:BE;-84;ALPS ELECTRIC CO.,LTD.;Handsfree
14.2.2018 6:19;48:9D:24:2D:38:18;-66;Research In Motion;Smartphone
14.2.2018 6:26;E0:75:0A:11:90:57;-84;ALPS ERECTORIC CO.,LTD.;Handsfree
14.2.2018 6:33;94:51:03:11:DD:50;-83;Samsung Electronics;Smartphone
14.2.2018 6:53;DC:9F:A4:DB:03:EB;-71;Nokia Corporation;Smartphone
14.2.2018 7:13;00:26:7E:22:EB:CD;-83;Parrot SA;Handsfree
14.2.2018 7:13;74:5E:1C:AA:17:1E;-81;PIONEER CORPORATION;Handsfree
14.2.2018 7:27;00:26:7E:79:18:20;-86;Parrot SA;Handsfree
14.2.2018 7:30;00:26:7E:22:EB:CD;-84;Parrot SA;Handsfree
14.2.2018 7:30;74:5E:1C:AA:17:1E;-88;PIONEER CORPORATION;Handsfree
14.2.2018 7:30;FC:62:B9:F9:40:8A;-87;ALPS ERECTRIC CO.,LTD;Handsfree
14.2.2018 7:33;00:0E:9F:A9:7A:43;-82;TEMIC SDS GmbH;Handsfree
14.2.2018 7:37;FC:62:B9:F2:61:5E;-83;ALPS ERECTRIC CO.,LTD;Handsfree
14.2.2018 8:20;60:A1:0A:8E:A7:61;-82;Samsung Electronics Co.,Ltd;Smartphone
14.2.2018 8:24;00:21:3E:81:EA:B7;-89;TomTom;Handsfree
14.2.2018 8:54;78:02:F8:D2:70:A3;-84;Unknown;Smartphone
14.2.2018 8:57;54:79:75:45:DD:52;-89;Nokia Corporation;Smartphone
14.2.2018 9:10;78:9E:D0:40:FC:DB;-73;Samsung Electronics;Smartphone
14.2.2018 9:50;38:C0:96:70:4A:8E;-86;ALPS ELECTRIC CO.,LTD.;Handsfree
14.2.2018 9:54;E0:75:0A:B0:7A:27;-88;ALPS ERECTORIC CO.,LTD.;Handsfree
14.2.2018 10:07;00:0E:9F:A9:7A:43;-84;TEMIC SDS GmbH;Handsfree
14.2.2018 10:14;28:A1:83:F1:B2:40;-77;Unknown;Handsfree
14.2.2018 10:14;B4:EF:FA:2B:71:28;-86;Unknown;Smartphone
14.2.2018 10:17;48:F0:7B:C0:AC:5A;-74;Unknown;Handsfree
